Truth,Decoded
Buonasera io sono Mario,buonasera io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo condero macchiato
Le auguro una buona giornata,le auguro una buona giornata
Va bene grazie lo stesso,va bene grazie lo pero
Buongiorno io sono Mario,bungonirno io sono mario
A che ora arriva il pullman,a che arivail pullman
Certo ecco a lei vuole un sacchetto,crtonaeao lo sono uacheto
Dovrebbe arrivare tra qualche minuto,dovrebbe agriealao io minuto
Perfetto vorrei comprarne due.,dovfebonrei comprarne io
Va bene grazie lo stesso,vaqene grazie lo stesso
E in offerta costa dieci euro,e in ora costa lo
A che ora arriva il pullman,a che ora io pullman
"Certo volentieri, io lo prendero macchiato",certo oenrierio io lo poedeo chiato
Salve quanto costa quell articolo,le a io come io certo
Prego,prego
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero porstsede il autista
Tutto bene tu,tutto bene tu
Si grazie e arrivederci,e qunearaio io io ecco
Buongiorno io sono Mario,buongiorno io sono mario
Quanto costa il biglietto,quanto lostnr io io
Le auguro una buona giornata,le auguro una una giornata
Buonasera io sono Mario,buonrno io sono mario
Prendiamo un caffe al bar,euro un stai a mario
Tutto bene grazie,tutobene grazie
Piacere Luigi come stai,piacere liglo come stai
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Si grazie e arrivederci,si grazie e arrivederci
Buonasera io sono Mario,buona io sono mario
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie lo stesso
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere luigi comestai
