Truth,Decoded
Quanto costa il biglietto,quanto costa il biglietto
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere luigi come stai
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Salve quanto costa quell articolo,salve un costa quell articolo
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie lo stesso
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Prego,prego
A che ora arriva il pullman,a che ora arriva il pullman
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Le auguro una buona giornata,le auguro una buona giornata
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Buongiorno io sono Mario,buongiorno io sono mario
Si grazie e arrivederci,io io e criederchi
Quanto costa il biglietto,si gruati tra
Si grazie e arrivederci,si grarua
Certo ecco a lei vuole un sacchetto,a reori io si tu e
Purtroppo non lo so pero potresti chiedere all autista,pero a lo io pero un un
Tutto bene grazie,due
Salve quanto costa quell articolo,salve quanto io stesso
E in offerta costa dieci euro,pero
A che ora arriva il pullman,e uraria lo le
"Certo volentieri, io lo prendero macchiato",si gruoed bene
Buonasera io sono Mario,buonarin mario
Prendiamo un caffe al bar,prendiamo un caffe al bar
Le auguro una buona giornata,euro una curne tra
Va bene grazie lo stesso,si grazie mario e drcso
