Truth,Decoded
Prendiamo un caffe al bar,prendiamo un caffe bar
Salve quanto costa quell articolo,a a ora io stesso
E in offerta costa dieci euro,si reziua
"Certo volentieri, io lo prendero macchiato",e reored a
Dovrebbe arrivare tra qualche minuto,pero ctarire tu minuto
Prego,prego
Tutto bene grazie,vuole
A che ora arriva il pullman,e ora io e
Buongiorno io sono Mario,prego
Perfetto vorrei comprarne due.,certo grazie due
Si grazie e arrivederci,si ora ora
Le auguro una buona giornata,prego un un a
Certo ecco a lei vuole un sacchetto,pereri io si a
Va bene grazie lo stesso,si grazie io si
Buonasera io sono Mario,pburan bar
Quanto costa il biglietto,si gruato io a
Tutto bene tu,tutto e
Purtroppo non lo so pero potresti chiedere all autista,pirtroior io io io lo autista
Piacere Luigi come stai,piacere dieci stai
Tutto bene tu,tutto bene tu
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole uacheto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so so pero pcoretichedera autista
Quanto costa il biglietto,tutto costa il blieto
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacereguigio come stai
Tutto bene grazie,tutto bene grazie
Prego,prego
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Si grazie e arrivederci,si grazie e ivrcsi
Prendiamo un caffe al bar,prendiamo un caffe al bar
Salve quanto costa quell articolo,salve a io costa un articolo
