Truth,Decoded
Prego,pero
Dovrebbe arrivare tra qualche minuto,dovretrob barire a tu minuto
Tutto bene tu,autoio ieate
Perfetto vorrei comprarne due.,si grezto aerirerire a
Buongiorno io sono Mario,buoaio
Piacere Luigi come stai,piacere dieci stai
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Tutto bene tu,tutto bene tu
E in offerta costa dieci euro,e in ora costa dieci euro
Perfetto vorrei comprarne due.,poverfeto lei comprarne due
Certo ecco a lei vuole un sacchetto,certo ecco lei un vuole un sacto
Piacere Luigi come stai,piacere luigi come stai
Prego,prego
Buonasera io sono Mario,buonasera io sono mario
Va bene grazie lo stesso,va bene grazie lo stesso
Quanto costa il biglietto,quanto costa il biglietto
Dovrebbe arrivare tra qualche minuto,dovrebbe araiaire a e minuto
Salve quanto costa quell articolo,le auguro lo costa un io
"Certo volentieri, io lo prendero macchiato",certo volnti e io lo prendero macchiato
Prendiamo un caffe al bar,pfendio un caffe al bar
Buongiorno io sono Mario,buongiorno io sono mario
A che ora arriva il pullman,a che ora arriva il pullman
Si grazie e arrivederci,a grazie io io sono
Tutto bene grazie,tutto bene grazie
Le auguro una buona giornata,le auguro una buona giornata
Piacere Luigi come stai,piacere luigi come stai
A che ora arriva il pullman,a che ora arriva il pullman
E in offerta costa dieci euro,e in offerta costa dieci euro
Si grazie e arrivederci,si grazie e arivercsi
Dovrebbe arrivare tra qualche minuto,dovrebearivare tra qualche minuto
Tutto bene tu,tutto bene tu
Buonasera io sono Mario,buonasera io sono mario
