Truth,Decoded
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Prego,prego
Buonasera io sono Mario,buonasera io sono mario
Quanto costa il biglietto,quanto costa il si io
E in offerta costa dieci euro,e in offerta costa dieci euro
Certo ecco a lei vuole un sacchetto,e renroia io io tu e
Le auguro una buona giornata,eauang lo una curne bar
"Certo volentieri, io lo prendero macchiato",si greodoed e
Tutto bene tu,tutto beazte
Salve quanto costa quell articolo,salve quanto tra si costeclo
Purtroppo non lo so pero potresti chiedere all autista,pireztoio io io pero il a autista
Dovrebbe arrivare tra qualche minuto,doreto lo barire a che minuto
Prego,prego
Si grazie e arrivederci,si redrue
Va bene grazie lo stesso,si grazezazie e rtrcso
Piacere Luigi come stai,piacere lo luigi e stai
E in offerta costa dieci euro,pruzoigreue
Buonasera io sono Mario,buoarain mario
Quanto costa il biglietto,e quanto io rate
Perfetto vorrei comprarne due.,certo ceiopredrae e
Prendiamo un caffe al bar,prendiamo un caffe al bar
A che ora arriva il pullman,e mario io e
Buongiorno io sono Mario,preoztu
Tutto bene grazie,tutoirate
Quanto costa il biglietto,quanto lo stai il biglietto
Perfetto vorrei comprarne due.,perfetto lei comprarne due
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe araiaia un le minuto
Piacere Luigi come stai,piacere luigi come stai
Buongiorno io sono Mario,buongiorno io sono mario
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
