Truth,Decoded
Quanto costa il biglietto,tu lo lo
Purtroppo non lo so pero potresti chiedere all autista,certo lo lo lo lo io
Va bene grazie lo stesso,bene so
Prego,tutto
Perfetto vorrei comprarne due.,certo lo lo e
Certo ecco a lei vuole un sacchetto,lo lo io io mario
Si grazie e arrivederci,lo io so
Le auguro una buona giornata,euro io io
Buongiorno io sono Mario,lo lo lo mario
Buonasera io sono Mario,lo lo lo io
Piacere Luigi come stai,certo lo lo certo
Tutto bene tu,tutto sono
Salve quanto costa quell articolo,e e io
E in offerta costa dieci euro,pero io
Tutto bene grazie,prego io
Prendiamo un caffe al bar,pero lo a e e
"Certo volentieri, io lo prendero macchiato",pireoeuo
A che ora arriva il pullman,pero io a
Dovrebbe arrivare tra qualche minuto,pero e io io
Quanto costa il biglietto,a certo lo
Purtroppo non lo so pero potresti chiedere all autista,pero lo ieuta
Va bene grazie lo stesso,prego e
Prego,pero
Perfetto vorrei comprarne due.,pero lo io io e cutsi
Certo ecco a lei vuole un sacchetto,e e
Si grazie e arrivederci,io reoroito
Le auguro una buona giornata,pero a e
Buongiorno io sono Mario,prego io
Buonasera io sono Mario,pero io lo
Piacere Luigi come stai,pero e
Tutto bene tu,prego io
Salve quanto costa quell articolo,a e tra a a io
