Truth,Decoded
Si grazie e arrivederci,pero
Le auguro una buona giornata,prertao
Buongiorno io sono Mario,certo
Buonasera io sono Mario,pero tra
Piacere Luigi come stai,prorto
Tutto bene tu,e io
Salve quanto costa quell articolo,e e io
E in offerta costa dieci euro,io
Tutto bene grazie,io
Prendiamo un caffe al bar,a le
"Certo volentieri, io lo prendero macchiato",e io
A che ora arriva il pullman,e io
Dovrebbe arrivare tra qualche minuto,io io
Quanto costa il biglietto,pero io
Purtroppo non lo so pero potresti chiedere all autista,sono
Va bene grazie lo stesso,lo
Prego,rteto
Perfetto vorrei comprarne due.,a bene
Certo ecco a lei vuole un sacchetto,e io
Si grazie e arrivederci,pero io
Le auguro una buona giornata,sono
Buongiorno io sono Mario,io io
Buonasera io sono Mario,io lo
Piacere Luigi come stai,io io
Tutto bene tu,io
Salve quanto costa quell articolo,e e io
E in offerta costa dieci euro,pero io io
Tutto bene grazie,pero ora
Prendiamo un caffe al bar,a io io
"Certo volentieri, io lo prendero macchiato",prtr io io io
A che ora arriva il pullman,a io io io
Dovrebbe arrivare tra qualche minuto,a io io io
