Truth,Decoded
Quanto costa il biglietto,quanto costa il biglietto
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere luigi come stai
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Salve quanto costa quell articolo,salve quanto costa quell articolo
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie stesso
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Prego,prego
A che ora arriva il pullman,a che ora arriva il pullman
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Le auguro una buona giornata,le auguro una buona giornata
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Buongiorno io sono Mario,buongiorno io sono mario
Si grazie e arrivederci,io io e riedercri
Quanto costa il biglietto,gquaripotio piocie il iauta
Si grazie e arrivederci,si grazie a
Certo ecco a lei vuole un sacchetto,pero ora io il il a
Purtroppo non lo so pero potresti chiedere all autista,pertrorori lo io pero purpi bene al una
Tutto bene grazie,euro due
Salve quanto costa quell articolo,salve quanto si lo stiulo
E in offerta costa dieci euro,pruziguo
A che ora arriva il pullman,e ora so mario
"Certo volentieri, io lo prendero macchiato",si qeanosiei a
Buonasera io sono Mario,buoraraio mario
Prendiamo un caffe al bar,prendiamo un caffe al bar
Le auguro una buona giornata,le un certo una curne bar
Va bene grazie lo stesso,a bene grazie le euro
