Truth,Decoded
Quanto costa il biglietto,quanto costa il biglietto
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere luigi come stai
"Certo volentieri, io lo prendero macchiato",certo volentierieri io lo prendero macchiato
Salve quanto costa quell articolo,salve un costa quell articolo
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie stesso
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Prego,prego
A che ora arriva il pullman,a che ora arriva il pullman
Purtroppo non lo so pero potresti chiedere all autista,pquropo non lo so pero potresti chiedere al autista
Le auguro una buona giornata,le auguro una buona giornata
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Buongiorno io sono Mario,buongiorno io sono mario
Si grazie e arrivederci,si grazie e e riedechi
Quanto costa il biglietto,si graribiti ieciei iutia
Si grazie e arrivederci,si riredurerua
Certo ecco a lei vuole un sacchetto,a reria io e
Purtroppo non lo so pero potresti chiedere all autista,si rtziore io che io si a una
Tutto bene grazie,gaziedrue
Salve quanto costa quell articolo,a qanrat io casticso
E in offerta costa dieci euro,si grazie euro
A che ora arriva il pullman,e ora lo a
"Certo volentieri, io lo prendero macchiato",si grerded a
Buonasera io sono Mario,preoaio mario
Prendiamo un caffe al bar,prendiamo un caffe al bar
Le auguro una buona giornata,le euro una curne a bar
Va bene grazie lo stesso,si grazie arzrie e drcsi
