Truth,Decoded
Quanto costa il biglietto,pero lo certo
Purtroppo non lo so pero potresti chiedere all autista,certo lo io io e lo
Va bene grazie lo stesso,bene so
Prego,lo
Perfetto vorrei comprarne due.,certo certo
Certo ecco a lei vuole un sacchetto,lo lo io io oeariato
Si grazie e arrivederci,due a so
Le auguro una buona giornata,euro io
Buongiorno io sono Mario,lo lo lo mario
Buonasera io sono Mario,lo lo lo io
Piacere Luigi come stai,certo lo lo certo
Tutto bene tu,lo sono
Salve quanto costa quell articolo,e e lo
E in offerta costa dieci euro,pero io
Tutto bene grazie,pero e
Prendiamo un caffe al bar,pero lo a
"Certo volentieri, io lo prendero macchiato",pruoeuo
A che ora arriva il pullman,pero si a
Dovrebbe arrivare tra qualche minuto,pero e io io
Quanto costa il biglietto,pero lo
Purtroppo non lo so pero potresti chiedere all autista,pero lo ieuta
Va bene grazie lo stesso,pero e
Prego,pero
Perfetto vorrei comprarne due.,pero lo io e stai
Certo ecco a lei vuole un sacchetto,e e
Si grazie e arrivederci,pireoeti
Le auguro una buona giornata,pero a
Buongiorno io sono Mario,prego io
Buonasera io sono Mario,prego lo
Piacere Luigi come stai,pruopo e
Tutto bene tu,pero e
Salve quanto costa quell articolo,e e a a lo
