Truth,Decoded
Prego,prego
Tutto bene tu,tutto bene tu
Tutto bene grazie,tutto bene grazie
Le auguro una buona giornata,le auguro una buona giornata
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero poresticicere al autista
Salve quanto costa quell articolo,salve quanto una almlicolo
A che ora arriva il pullman,a che ora arriva il pullman
Buongiorno io sono Mario,buongiorno io sono mario
Certo ecco a lei vuole un sacchetto,certo ecco a e vuole un scheto
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Quanto costa il biglietto,quanto costa il biglietto
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene grazie,tutto bene grazie
Salve quanto costa quell articolo,salve quanto costa quell articolo
Prego,prego
A che ora arriva il pullman,a che ora arriva il pullman
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Buongiorno io sono Mario,buongiorno io sono mario
Buonasera io sono Mario,buonasera io sono mario
Quanto costa il biglietto,quanto costa il biglietto
Tutto bene tu,tutto bene tu
Certo ecco a lei vuole un sacchetto,certo ecco a e vuole un sacchetto
E in offerta costa dieci euro,e in offerta costa lei euro
Le auguro una buona giornata,le auguro una buona una
Va bene grazie lo stesso,va bene grazie lo stesso
Purtroppo non lo so pero potresti chiedere all autista,purutroponon lo so pero potet che bene al una
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Piacere Luigi come stai,piacere luigi come stai
Si grazie e arrivederci,e io e e riedecro
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Prendiamo un caffe al bar,prendiamo un caffe al a
Prendiamo un caffe al bar,prendiamo un caffe bar
