Truth,Decoded
Quanto costa il biglietto,quanto costa il biglietto
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere luigi come stai
"Certo volentieri, io lo prendero macchiato",certo volentierieri io lo prendero macchiato
Salve quanto costa quell articolo,salve quanto costa quell articolo
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie stesso
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Prego,prego
A che ora arriva il pullman,a che ora arriva il pullman
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Le auguro una buona giornata,le auguro una buona giornata
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Buongiorno io sono Mario,buongiorno io sono mario
Si grazie e arrivederci,si grazie io e criederci
Quanto costa il biglietto,sigrerpti io a
Si grazie e arrivederci,si tra un a
Certo ecco a lei vuole un sacchetto,pero ora io il tu due
Purtroppo non lo so pero potresti chiedere all autista,certo tortre io io e un e al una
Tutto bene grazie,gfet igerue
Salve quanto costa quell articolo,salve gquanrta quanto stesso
E in offerta costa dieci euro,a reigui
A che ora arriva il pullman,e a io lo a
"Certo volentieri, io lo prendero macchiato",si greoe due
Buonasera io sono Mario,pero lo mario
Prendiamo un caffe al bar,pero lo un caffe al bar
Le auguro una buona giornata,pero euro una un a
Va bene grazie lo stesso,si grazie grazie le euro
