Truth,Decoded
Quanto costa il biglietto,quanto costa il biglietto
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere luigi come stai
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Salve quanto costa quell articolo,salve quanto costa quell articolo
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie lo stesso
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Prego,prego
A che ora arriva il pullman,a che ora arriva il pullman
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti che bene al autista
Le auguro una buona giornata,le auguro una buona giornata
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Buongiorno io sono Mario,buongiorno io sono mario
Si grazie e arrivederci,io bene e riedecri
Quanto costa il biglietto,gruazto io una
Si grazie e arrivederci,si grazie lo a
Certo ecco a lei vuole un sacchetto,a bene io io si un a
Purtroppo non lo so pero potresti chiedere all autista,certo ora io io pero pero e a una
Tutto bene grazie,buzigra
Salve quanto costa quell articolo,salve quangrt io stesso
E in offerta costa dieci euro,pero
A che ora arriva il pullman,e mario a
"Certo volentieri, io lo prendero macchiato",si reoed a
Buonasera io sono Mario,buona mario
Prendiamo un caffe al bar,prego io un caffe al bar
Le auguro una buona giornata,e un lo una un una
Va bene grazie lo stesso,va bezearzie e stesso
