Truth,Decoded
Quanto costa il biglietto,quanonostn il biglietto
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere luigi come stai
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Salve quanto costa quell articolo,salve quanto costa quell articolo
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie stesso
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Prego,prego
A che ora arriva il pullman,a che ora arriva il pullman
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Le auguro una buona giornata,le auguro una lo giornata
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Buongiorno io sono Mario,buongiorno io sono mario
Si grazie e arrivederci,si a e e arrivederci
Quanto costa il biglietto,a gruazti io tra
Si grazie e arrivederci,si graiderua
Certo ecco a lei vuole un sacchetto,a bene ora io lo due
Purtroppo non lo so pero potresti chiedere all autista,piretrztopro a io io io il a una
Tutto bene grazie,fezozoiere
Salve quanto costa quell articolo,a gquanzrta si lo stesso
E in offerta costa dieci euro,a gruzirui
A che ora arriva il pullman,a beoriva so a
"Certo volentieri, io lo prendero macchiato",si gruoedelreue
Buonasera io sono Mario,buonarin mario
Prendiamo un caffe al bar,prego io un caffe al bar
Le auguro una buona giornata,le un lo una curne una
Va bene grazie lo stesso,a bene grazie e so
