Truth,Decoded
Quanto costa il biglietto,quanto costa il biglietto
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere luigi come stai
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Salve quanto costa quell articolo,salve quanto costa quell articolo
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie stesso
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Prego,prego
A che ora arriva il pullman,a che ora arriva il pullman
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Le auguro una buona giornata,le auguro una buona giornata
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Buongiorno io sono Mario,buongiorno io sono mario
Si grazie e arrivederci,io bene e ariederchi
Quanto costa il biglietto,si gruri biepiel una
Si grazie e arrivederci,si e un
Certo ecco a lei vuole un sacchetto,si grezto trcici io un
Purtroppo non lo so pero potresti chiedere all autista,si reroioprn io io un lo un una
Tutto bene grazie,si gruzti iegie euro
Salve quanto costa quell articolo,si quanto araoa il stiulo
E in offerta costa dieci euro,si grazie io io lei
A che ora arriva il pullman,a certo vorrei lo lo un
"Certo volentieri, io lo prendero macchiato",si grez due un
Buonasera io sono Mario,bene tra in mario
Prendiamo un caffe al bar,prego io un che al bar
Le auguro una buona giornata,e quanto ora a curne arnaua
Va bene grazie lo stesso,si grazie vearie e ricsi
