Truth,Decoded
Prego,prego
Dovrebbe arrivare tra qualche minuto,drerobararear due minuto
Tutto bene tu,auti ierue
Perfetto vorrei comprarne due.,prego cerpredrire un
Buongiorno io sono Mario,buonoroin io
Piacere Luigi come stai,piacere lo uiecme stai
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Tutto bene tu,tutto bene tu
E in offerta costa dieci euro,e in oferacsta dieci euro
Perfetto vorrei comprarne due.,prfeton lei comprarne due
Certo ecco a lei vuole un sacchetto,certo ecco certo lei vuole un sacchetto
Piacere Luigi come stai,piacere luigi come stai
Prego,prego
Buonasera io sono Mario,buonasera io sono mario
Va bene grazie lo stesso,va bene grazie lo stesso
Quanto costa il biglietto,quanto costa il biglietto
Dovrebbe arrivare tra qualche minuto,dovrebbe arairere a le minuto
Salve quanto costa quell articolo,le auguro lo come in io
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Prendiamo un caffe al bar,prendiamo un caffe al bar
Buongiorno io sono Mario,buongiorno io sono mario
A che ora arriva il pullman,a che ora arriva il pullman
Si grazie e arrivederci,buzire io quell csteco
Tutto bene grazie,tutto bene grazie
Le auguro una buona giornata,le auguro una buona giornata
Piacere Luigi come stai,piacere luigi come stai
A che ora arriva il pullman,a che ora arriva il pullman
E in offerta costa dieci euro,e in offerta costa dieci euro
Si grazie e arrivederci,va e e arivestecsi
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene tu,tutto bene tu
Buonasera io sono Mario,buonasera io sono mario
