Truth,Decoded
Quanto costa il biglietto,io io
Purtroppo non lo so pero potresti chiedere all autista,io io io io io e io
Va bene grazie lo stesso,io io
Prego,io io
Perfetto vorrei comprarne due.,io io io
Certo ecco a lei vuole un sacchetto,io io io io
Si grazie e arrivederci,io io io io
Le auguro una buona giornata,euro io
Buongiorno io sono Mario,io io io io
Buonasera io sono Mario,io io io io io io
Piacere Luigi come stai,io io io
Tutto bene tu,io io
Salve quanto costa quell articolo,e io
E in offerta costa dieci euro,io io
Tutto bene grazie,io io
Prendiamo un caffe al bar,io io
"Certo volentieri, io lo prendero macchiato",tutto
A che ora arriva il pullman,e io
Dovrebbe arrivare tra qualche minuto,tu io
Quanto costa il biglietto,tu io
Purtroppo non lo so pero potresti chiedere all autista,io io
Va bene grazie lo stesso,io io
Prego,certo
Perfetto vorrei comprarne due.,un io
Certo ecco a lei vuole un sacchetto,e io
Si grazie e arrivederci,io io
Le auguro una buona giornata,io io
Buongiorno io sono Mario,io io
Buonasera io sono Mario,euro io
Piacere Luigi come stai,io io
Tutto bene tu,io io
Salve quanto costa quell articolo,e io a e io
