Truth,Decoded
Prego,pero
Dovrebbe arrivare tra qualche minuto,doretob carire a due minuto
Tutto bene tu,tutto e e
Perfetto vorrei comprarne due.,certo ceriredrerive due
Buongiorno io sono Mario,preoazio
Piacere Luigi come stai,piacere lo luigi che stai
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Tutto bene tu,tutto bene tu
E in offerta costa dieci euro,e in offerta costa dieci euro
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Certo ecco a lei vuole un sacchetto,certo tra pero io vuole un smacheto
Piacere Luigi come stai,piacere luigi come stai
Prego,prego
Buonasera io sono Mario,buongsernao io sono mario
Va bene grazie lo stesso,va bene grazie lo stesso
Quanto costa il biglietto,quanto costa il biglietto
Dovrebbe arrivare tra qualche minuto,dovrebbe arairaire a qualche minuto
Salve quanto costa quell articolo,e bunourua io come in ilacieto
"Certo volentieri, io lo prendero macchiato",certontri e lo lo prendero macchiato
Prendiamo un caffe al bar,prendero un caffe lo bar
Buongiorno io sono Mario,buongiorno io sono mario
A che ora arriva il pullman,a che ora arriva il pullman
Si grazie e arrivederci,a buzie io quell certo
Tutto bene grazie,tutto bene grazie
Le auguro una buona giornata,le auguro una buona giornata
Piacere Luigi come stai,piacere luigi come stai
A che ora arriva il pullman,a che ora arriva il pullman
E in offerta costa dieci euro,e in offerta costa dieci euro
Si grazie e arrivederci,va bene e arriva srtrcsi
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene tu,tutto bene tu
Buonasera io sono Mario,buonasera io sono mario
