Truth,Decoded
Buonasera io sono Mario,buonasera io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Le auguro una buona giornata,le auguro una buona giornata
Va bene grazie lo stesso,va bene grazie lo pero
Buongiorno io sono Mario,bungonirno io sono mario
A che ora arriva il pullman,a che ora arriva il pullman
Certo ecco a lei vuole un sacchetto,cheonaero lo sono mario
Dovrebbe arrivare tra qualche minuto,dovrebbe grazie lo tu minuto
Perfetto vorrei comprarne due.,dovrfeto lei comprarne e
Va bene grazie lo stesso,va bene ora lo stesso
E in offerta costa dieci euro,e in ora cosadie io
A che ora arriva il pullman,a che orariv il pullman
"Certo volentieri, io lo prendero macchiato",certonri mario io lo prendero macchiato
Salve quanto costa quell articolo,le un io come un io
Prego,prego
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo so pero porestsiedere e autista
Tutto bene tu,tutto bene tu
Si grazie e arrivederci,a bene stai si certo
Buongiorno io sono Mario,buongiorno io sono mario
Quanto costa il biglietto,quanto lostnar io io
Le auguro una buona giornata,le auguro una una giornata
Buonasera io sono Mario,buonrnro io sono mario
Prendiamo un caffe al bar,euro un caffe al lo bar
Tutto bene grazie,tutto e griaio
Piacere Luigi come stai,piacere luigi come stai
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Si grazie e arrivederci,si grazie e arrivederci
Buonasera io sono Mario,buona io sono mario
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie lo stesso
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacereuigi come stai
