Truth,Decoded
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Prego,prego
Buonasera io sono Mario,buonasera io sono mario
Quanto costa il biglietto,tutto costa il biglietto
E in offerta costa dieci euro,e in offerta costa dieci euro
Certo ecco a lei vuole un sacchetto,prenria io il tu e
Le auguro una buona giornata,un una un a a
"Certo volentieri, io lo prendero macchiato",si greicede e
Tutto bene tu,quti lo e
Salve quanto costa quell articolo,a un tra io e stesso
Purtroppo non lo so pero potresti chiedere all autista,si rezoiot io si io a autista
Dovrebbe arrivare tra qualche minuto,dretoto ctararle a si minuto
Prego,prego
Si grazie e arrivederci,si raredrerua
Va bene grazie lo stesso,si grazie lei si
Piacere Luigi come stai,piacere un e stai
E in offerta costa dieci euro,preidirua
Buonasera io sono Mario,prego bar
Quanto costa il biglietto,si gruato io iata
Perfetto vorrei comprarne due.,certo io grazie due
Prendiamo un caffe al bar,prendiamo un caffe al bar
A che ora arriva il pullman,e a tra lo e
Buongiorno io sono Mario,piaretu
Tutto bene grazie,pretoerte
Quanto costa il biglietto,quanto costa il biglietto
Perfetto vorrei comprarne due.,doverfeton lei comprarne due
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe araziealia tu e minuto
Piacere Luigi come stai,piacere luigi come stai
Buongiorno io sono Mario,buongiorno io sono mario
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo so pero potestciedere e autista
