Truth,Decoded
Quanto costa il biglietto,quanto costa il biglietto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere e autista
Va bene grazie lo stesso,va bene grazie lo stesso
Prego,prego
Perfetto vorrei comprarne due.,perfetonorei comprarne due
Certo ecco a lei vuole un sacchetto,certo ecco ora lo vuole e smacheto
Si grazie e arrivederci,va bene io bene dieci
Le auguro una buona giornata,le auguro una buona giornata
Buongiorno io sono Mario,buongiorno io sono mario
Buonasera io sono Mario,buonsernao io sono mario
Piacere Luigi come stai,piacere luigi come stai
Tutto bene tu,tutto bene tu
Salve quanto costa quell articolo,a quangrata io lo stesso
E in offerta costa dieci euro,prezidreuo
Tutto bene grazie,buztozigrae
Prendiamo un caffe al bar,prendiamo un caffe al bar
"Certo volentieri, io lo prendero macchiato",si reored e
A che ora arriva il pullman,e ora a io a
Dovrebbe arrivare tra qualche minuto,doreobo come tu tu minuto
Quanto costa il biglietto,gruzto io io
Purtroppo non lo so pero potresti chiedere all autista,pirezoiortr io io un si a autista
Va bene grazie lo stesso,si grazezarie e drcso
Prego,pero
Perfetto vorrei comprarne due.,certo ererive due
Certo ecco a lei vuole un sacchetto,pretrtria io si tu e
Si grazie e arrivederci,si a iredrerua
Le auguro una buona giornata,un lo una curne a bar
Buongiorno io sono Mario,pero tu
Buonasera io sono Mario,buoraon mario
Piacere Luigi come stai,piacere io come stai
Tutto bene tu,tutto bigrae
Salve quanto costa quell articolo,salve quanto costa quell articolo
