Truth,Decoded
Quanto costa il biglietto,lo lo io
Purtroppo non lo so pero potresti chiedere all autista,lo lo lo lo io
Va bene grazie lo stesso,tu e lo
Prego,tu lo
Perfetto vorrei comprarne due.,certo lo e lo
Certo ecco a lei vuole un sacchetto,tu lo io io io
Si grazie e arrivederci,vuole io
Le auguro una buona giornata,lo io
Buongiorno io sono Mario,lo lo lo
Buonasera io sono Mario,lo lo lo io
Piacere Luigi come stai,lo lo lo certo
Tutto bene tu,lo io
Salve quanto costa quell articolo,pero lo
E in offerta costa dieci euro,tu lo
Tutto bene grazie,lo lo
Prendiamo un caffe al bar,pero lo
"Certo volentieri, io lo prendero macchiato",pero io
A che ora arriva il pullman,pero io
Dovrebbe arrivare tra qualche minuto,pero io
Quanto costa il biglietto,prut lo
Purtroppo non lo so pero potresti chiedere all autista,pero io
Va bene grazie lo stesso,lo io
Prego,lo
Perfetto vorrei comprarne due.,pero io io e so
Certo ecco a lei vuole un sacchetto,e lo
Si grazie e arrivederci,pero io
Le auguro una buona giornata,pero io
Buongiorno io sono Mario,prego
Buonasera io sono Mario,lei lo
Piacere Luigi come stai,pero lo
Tutto bene tu,lo lo
Salve quanto costa quell articolo,e e a a lo
