Truth,Decoded
Salve quanto costa quell articolo,salve fearta e uaeso
E in offerta costa dieci euro,e bene costa ora ieueuo
Tutto bene grazie,uangio bene mario
Prendiamo un caffe al bar,prego un che a
"Certo volentieri, io lo prendero macchiato",prtoe eter io bene pero cmacachtai
A che ora arriva il pullman,ora arriva il un
Dovrebbe arrivare tra qualche minuto,dovrebbe e ora e il e lo
Quanto costa il biglietto,certo e io
Purtroppo non lo so pero potresti chiedere all autista,certo lo pero lo io pero e due e a autista
Va bene grazie lo stesso,doav e grazie lo so
Prego,pero
Perfetto vorrei comprarne due.,prego ora corareue
Certo ecco a lei vuole un sacchetto,certo a le vuole e certo
Si grazie e arrivederci,si e e e dieci
Le auguro una buona giornata,e e un un una e a
Buongiorno io sono Mario,pertoiro io sono mario
Buonasera io sono Mario,perearara io sono mario
Piacere Luigi come stai,piacere lo io come stai
Tutto bene tu,io bene tu
Salve quanto costa quell articolo,a ruabert costa certo
E in offerta costa dieci euro,e a lo tra costa lei euro
Tutto bene grazie,tutto bene grazie
Prendiamo un caffe al bar,prenri una e
"Certo volentieri, io lo prendero macchiato",pero onrered lo conere martato
A che ora arriva il pullman,all e ora mario lo lo
Dovrebbe arrivare tra qualche minuto,poveretbeavar a ulnutn
Quanto costa il biglietto,tutto e certo
Purtroppo non lo so pero potresti chiedere all autista,prtropono lo pero coededrn chtiato
Va bene grazie lo stesso,va e a a so
Prego,pero
Perfetto vorrei comprarne due.,peretoei comprue
Certo ecco a lei vuole un sacchetto,pero le come certo
