Truth,Decoded
Prendiamo un caffe al bar,prenia un caffe a bar
Salve quanto costa quell articolo,salve quanto rato io e lo
E in offerta costa dieci euro,prego io
"Certo volentieri, io lo prendero macchiato",e qenodred e
Dovrebbe arrivare tra qualche minuto,doereotcararae tu e minuto
Prego,prego
Tutto bene grazie,rutote
A che ora arriva il pullman,e a ora lo lo
Buongiorno io sono Mario,pireontu
Perfetto vorrei comprarne due.,certo io rade una
Si grazie e arrivederci,si grarirdrerua
Le auguro una buona giornata,al quanto lo un un a
Certo ecco a lei vuole un sacchetto,pegreneria io tu e
Va bene grazie lo stesso,si graseazie a si
Buonasera io sono Mario,pero a
Quanto costa il biglietto,quanto io io
Tutto bene tu,qutoio lo due
Purtroppo non lo so pero potresti chiedere all autista,pretovotr io io io io autista
Piacere Luigi come stai,piacere io stai
Tutto bene tu,tutto bene tu
Certo ecco a lei vuole un sacchetto,certo lo a lei sono uacheto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo e lo so so pero coecedean ahetisto
Quanto costa il biglietto,tutto costa il bieto
Perfetto vorrei comprarne due.,perfetovorei comprarne due
E in offerta costa dieci euro,e in ora costa lei euro
Piacere Luigi come stai,piacereugi come stai
Tutto bene grazie,tutto bene grazie
Prego,prego
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra lo minuto
Si grazie e arrivederci,si grazie e lo
Prendiamo un caffe al bar,prendero un caffe a bar
Salve quanto costa quell articolo,salve quanto costa un articolo
