Truth,Decoded
Salve quanto costa quell articolo,salve quanto costa ltiolo
E in offerta costa dieci euro,le in costa cotadiecieuro
Tutto bene grazie,ungio bene si
Prendiamo un caffe al bar,prendiamo un caffe all
"Certo volentieri, io lo prendero macchiato",crtoeo certo io lo predre drmcachiato
A che ora arriva il pullman,che mario il pman
Dovrebbe arrivare tra qualche minuto,dovrebbe rvare e un minuto
Quanto costa il biglietto,tutto io e si lo
Purtroppo non lo so pero potresti chiedere all autista,purtro lo pero lo plopero e hedel autista
Va bene grazie lo stesso,va bene grazie stesso
Prego,pero
Perfetto vorrei comprarne due.,certo vorrei comrarnedue
Certo ecco a lei vuole un sacchetto,certo pero a le vuole un certo
Si grazie e arrivederci,si grazie e riedrci
Le auguro una buona giornata,e un una lo a
Buongiorno io sono Mario,buongiorno io sono mario
Buonasera io sono Mario,buona io sono mario
Piacere Luigi come stai,piacere lo come stai
Tutto bene tu,lo bene tu
Salve quanto costa quell articolo,a quaoerto costa io
E in offerta costa dieci euro,e un ora costa e euro
Tutto bene grazie,tutto bene grazie
Prendiamo un caffe al bar,prendero un caffe a
"Certo volentieri, io lo prendero macchiato",certo voentrierio lo coenero macchiato
A che ora arriva il pullman,e che arriva pullman
Dovrebbe arrivare tra qualche minuto,dovretbearvar ravulinuto
Quanto costa il biglietto,tutto costa ilito
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo pero coeceredrn aheiato
Va bene grazie lo stesso,bene a lo pero
Prego,prego
Perfetto vorrei comprarne due.,peretoerei comprn due
Certo ecco a lei vuole un sacchetto,certo lo a le sono uchto
