Truth,Decoded
Quanto costa il biglietto,quanto costa il biglietto
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere luigi come stai
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Salve quanto costa quell articolo,salve quanto costa quell articolo
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie lo stesso
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,certo ecco a e vuole un sacchetto
Prego,prego
A che ora arriva il pullman,a che ora arriva il pullman
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti che bene al autista
Le auguro una buona giornata,le auguro una buona giornata
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Buongiorno io sono Mario,buongiorno io sono mario
Si grazie e arrivederci,io e e ariedercri
Quanto costa il biglietto,quanto io io a
Si grazie e arrivederci,si tra due
Certo ecco a lei vuole un sacchetto,bene ora io si un bene
Purtroppo non lo so pero potresti chiedere all autista,certo a io io io un e a una
Tutto bene grazie,qutoigrate
Salve quanto costa quell articolo,salve quangratot lo stesso
E in offerta costa dieci euro,prego
A che ora arriva il pullman,a ora lo a
"Certo volentieri, io lo prendero macchiato",si gquoe due
Buonasera io sono Mario,buona mario
Prendiamo un caffe al bar,prego io un a al bar
Le auguro una buona giornata,un euro una un a a
Va bene grazie lo stesso,va bezearzie e stesso
