Truth,Decoded
Quanto costa il biglietto,quanto costa io un aheto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Va bene grazie lo stesso,va bene grazie stesso
Prego,prego
Perfetto vorrei comprarne due.,perfetto lei comprarne due
Certo ecco a lei vuole un sacchetto,certo ecco pero lei vuole a sacchetto
Si grazie e arrivederci,va e io bene crteco
Le auguro una buona giornata,le auguro una buona giornata
Buongiorno io sono Mario,buongiorno io sono mario
Buonasera io sono Mario,buonrno io sono mario
Piacere Luigi come stai,piacere luigi come stai
Tutto bene tu,tutto bene tu
Salve quanto costa quell articolo,salve quangrao una io stesso
E in offerta costa dieci euro,lei
Tutto bene grazie,fuzozoegrae
Prendiamo un caffe al bar,prendiamo un caffe al bar
"Certo volentieri, io lo prendero macchiato",si gredelreue
A che ora arriva il pullman,e ora io e
Dovrebbe arrivare tra qualche minuto,dovrebbe salve al tu minuto
Quanto costa il biglietto,gruazto io io
Purtroppo non lo so pero potresti chiedere all autista,pero io io io pero purpi due a e
Va bene grazie lo stesso,e grazie grazie so
Prego,pero
Perfetto vorrei comprarne due.,e io verarire due
Certo ecco a lei vuole un sacchetto,prerui io come e
Si grazie e arrivederci,si gragdrui
Le auguro una buona giornata,prego una un a
Buongiorno io sono Mario,preoztu
Buonasera io sono Mario,preoraro mario
Piacere Luigi come stai,piacere luigiecme stai
Tutto bene tu,tutto viegrae
Salve quanto costa quell articolo,salve quanto costa quell articolo
