Truth,Decoded
Quanto costa il biglietto,bene io so lo
Purtroppo non lo so pero potresti chiedere all autista,pueretopo lo lo lo io stai costa
Va bene grazie lo stesso,voave bene e so
Prego,pero
Perfetto vorrei comprarne due.,doeretberei come bene
Certo ecco a lei vuole un sacchetto,cruorara io so mario
Si grazie e arrivederci,a lei io io certo
Le auguro una buona giornata,auguro lo una
Buongiorno io sono Mario,buona io sono mario
Buonasera io sono Mario,buona io sono mario
Piacere Luigi come stai,piaeruno lo come ariai
Tutto bene tu,tutto bene tu
Salve quanto costa quell articolo,stai e e io
E in offerta costa dieci euro,pero e
Tutto bene grazie,pretoeri
Prendiamo un caffe al bar,piacere a
"Certo volentieri, io lo prendero macchiato",pireoreua
A che ora arriva il pullman,piae bene si e
Dovrebbe arrivare tra qualche minuto,pero bene
Quanto costa il biglietto,si gquto io
Purtroppo non lo so pero potresti chiedere all autista,pero io ieua
Va bene grazie lo stesso,pigre e
Prego,pirei
Perfetto vorrei comprarne due.,pero e bene si
Certo ecco a lei vuole un sacchetto,si e a e
Si grazie e arrivederci,io rerei
Le auguro una buona giornata,piae pero e a
Buongiorno io sono Mario,pero
Buonasera io sono Mario,pereien e
Piacere Luigi come stai,pero lo io si
Tutto bene tu,buti e e
Salve quanto costa quell articolo,salve fenbrta e so
