Truth,Decoded
Quanto costa il biglietto,quanto costa io ilieto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potrestichiedere e autista
Va bene grazie lo stesso,va bene grazie lo stesso
Prego,prego
Perfetto vorrei comprarne due.,doverfeton lei comprarne due
Certo ecco a lei vuole un sacchetto,certo pero lo vuole un smacheto
Si grazie e arrivederci,va buzie io e io ceteco
Le auguro una buona giornata,le auguro una buona giornata
Buongiorno io sono Mario,buongiorno io sono mario
Buonasera io sono Mario,buonernao io sono mario
Piacere Luigi come stai,piacere luigi come stai
Tutto bene tu,tutto bene tu
Salve quanto costa quell articolo,salve quanto grata io costelo
E in offerta costa dieci euro,a lei ididre
Tutto bene grazie,qutozoigeate
Prendiamo un caffe al bar,prendiamo un caffe al bar
"Certo volentieri, io lo prendero macchiato",si reoedl due
A che ora arriva il pullman,e mario lo le
Dovrebbe arrivare tra qualche minuto,doretoto carire tu due minuto
Quanto costa il biglietto,quanto lo e
Purtroppo non lo so pero potresti chiedere all autista,prego io io io io si si a autista
Va bene grazie lo stesso,a grazezearzie e drtecso
Prego,prego
Perfetto vorrei comprarne due.,certo e rerie due
Certo ecco a lei vuole un sacchetto,e renetia io si un e
Si grazie e arrivederci,si a iedererua
Le auguro una buona giornata,le quanto lo una curne a un
Buongiorno io sono Mario,prego tu
Buonasera io sono Mario,beoraran mario
Piacere Luigi come stai,piacere dieci stai
Tutto bene tu,buti costa
Salve quanto costa quell articolo,salve quanto costa quell articolo
