Truth,Decoded
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Prego,prego
Buonasera io sono Mario,buonasera io sono mario
Quanto costa il biglietto,quanto costa il io io
E in offerta costa dieci euro,e in offerta costa dieci euro
Certo ecco a lei vuole un sacchetto,e renria io lo tu a
Le auguro una buona giornata,le quanto una cutne abaua
"Certo volentieri, io lo prendero macchiato",si reoed e
Tutto bene tu,ruzti come
Salve quanto costa quell articolo,salve quanto grata io costeclo
Purtroppo non lo so pero potresti chiedere all autista,pirezto io io si pucre a una
Dovrebbe arrivare tra qualche minuto,doreto tocarirne tu tu minuto
Prego,prego
Si grazie e arrivederci,si riedrua
Va bene grazie lo stesso,si grazie grazie e rtrcso
Piacere Luigi come stai,piacere un che stai
E in offerta costa dieci euro,si grazioicieuo
Buonasera io sono Mario,euro mario
Quanto costa il biglietto,si gruarto io una
Perfetto vorrei comprarne due.,certo ceriradre due
Prendiamo un caffe al bar,prendiamo un caffe al bar
A che ora arriva il pullman,prego arriva io e
Buongiorno io sono Mario,preoztu
Tutto bene grazie,qutoigre
Quanto costa il biglietto,quanto costa il biglietto
Perfetto vorrei comprarne due.,poverfeton lei comprarne due
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe araieia tu e minuto
Piacere Luigi come stai,piacere luigi come stai
Buongiorno io sono Mario,buongiorno io sono mario
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere all autista
