Truth,Decoded
Quanto costa il biglietto,quanto costa il biglietto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potrestichiedere al autista
Va bene grazie lo stesso,va bene grazie stesso
Prego,prego
Perfetto vorrei comprarne due.,perfetto lei comprarne due
Certo ecco a lei vuole un sacchetto,certo ora a lei vuole un sacchetto
Si grazie e arrivederci,va buzie io lei ecco
Le auguro una buona giornata,le auguro una buona giornata
Buongiorno io sono Mario,buongiorno io sono mario
Buonasera io sono Mario,buonasera io sono mario
Piacere Luigi come stai,piacere luigi come stai
Tutto bene tu,tutto bene tu
Salve quanto costa quell articolo,a gqurata io si stesso
E in offerta costa dieci euro,prego
Tutto bene grazie,pfetoigre
Prendiamo un caffe al bar,prendiamo un caffe al bar
"Certo volentieri, io lo prendero macchiato",si greiedreue
A che ora arriva il pullman,e mario e
Dovrebbe arrivare tra qualche minuto,pretotn arare il tu io
Quanto costa il biglietto,pgrui io e
Purtroppo non lo so pero potresti chiedere all autista,prezore io io un peidere a una
Va bene grazie lo stesso,si grazie grazie e dercso
Prego,pero
Perfetto vorrei comprarne due.,pereztio certo due
Certo ecco a lei vuole un sacchetto,prearia io si un e
Si grazie e arrivederci,si graerui
Le auguro una buona giornata,euro una a a a
Buongiorno io sono Mario,e tu
Buonasera io sono Mario,preorar mario
Piacere Luigi come stai,piacere uiede stai
Tutto bene tu,futi io
Salve quanto costa quell articolo,salve quanto costa quell articolo
