Truth,Decoded
Quanto costa il biglietto,bungo lo sono lo
Purtroppo non lo so pero potresti chiedere all autista,puvretopo io io pero come stere autista
Va bene grazie lo stesso,va bene si so
Prego,pero
Perfetto vorrei comprarne due.,dovreberlei come e io
Certo ecco a lei vuole un sacchetto,creorari lo so mario
Si grazie e arrivederci,e bueri io io certo
Le auguro una buona giornata,le auguro un uiato
Buongiorno io sono Mario,ungngnon io sono mario
Buonasera io sono Mario,buona io sono mario
Piacere Luigi come stai,piaerelin io come stai
Tutto bene tu,tutto bene tu
Salve quanto costa quell articolo,a bene e lo
E in offerta costa dieci euro,pireiri
Tutto bene grazie,pero
Prendiamo un caffe al bar,piaereio a e
"Certo volentieri, io lo prendero macchiato",piacere un
A che ora arriva il pullman,pero ora e
Dovrebbe arrivare tra qualche minuto,pero tarereuo
Quanto costa il biglietto,euro stai
Purtroppo non lo so pero potresti chiedere all autista,pero io io a
Va bene grazie lo stesso,pgrizei
Prego,prego
Perfetto vorrei comprarne due.,pero ride a
Certo ecco a lei vuole un sacchetto,si e a a
Si grazie e arrivederci,pigrerei
Le auguro una buona giornata,e lo lo e a
Buongiorno io sono Mario,prego
Buonasera io sono Mario,prego a
Piacere Luigi come stai,pero io si
Tutto bene tu,tutto lo e
Salve quanto costa quell articolo,salve fenrta e uaelso
