Truth,Decoded
Buonasera io sono Mario,buonasera io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Le auguro una buona giornata,le auguro una buona giornata
Va bene grazie lo stesso,va bene grazie lo stesso
Buongiorno io sono Mario,bungongirno io sono mario
A che ora arriva il pullman,a che ora arriva il pullman
Certo ecco a lei vuole un sacchetto,cheonaserao lo vuole umacheto
Dovrebbe arrivare tra qualche minuto,dovrebbe araielia a e minuto
Perfetto vorrei comprarne due.,dovrfetonorei comprarne e
Va bene grazie lo stesso,va grazie lo stesso
E in offerta costa dieci euro,e in ora cstadie euro
A che ora arriva il pullman,a che ora arriva il pullman
"Certo volentieri, io lo prendero macchiato",certonri mario io lo prendero macchiato
Salve quanto costa quell articolo,le quanto io come in io
Prego,prego
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo so pero poest chiedere e autista
Tutto bene tu,tutto bene tu
Si grazie e arrivederci,e buzie arriva tra io euro
Buongiorno io sono Mario,buongiorno io sono mario
Quanto costa il biglietto,quanto lo stai il bieto
Le auguro una buona giornata,le auguro una una giornata
Buonasera io sono Mario,buona io sono mario
Prendiamo un caffe al bar,bungro io caffe al bar
Tutto bene grazie,tutto e grazie
Piacere Luigi come stai,piacere luigi come stai
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Si grazie e arrivederci,si grazie e arrivederci
Buonasera io sono Mario,buona io sono mario
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie lo stesso
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacereuigi come stai
