Truth,Decoded
Salve quanto costa quell articolo,salve quanto lo stai ultiolo
E in offerta costa dieci euro,e in ora costa diecieuro
Tutto bene grazie,tungio bene mario
Prendiamo un caffe al bar,prendiamo un caffe all
"Certo volentieri, io lo prendero macchiato",certo lo vretri io lo predre drachiato
A che ora arriva il pullman,e ora mario il pman
Dovrebbe arrivare tra qualche minuto,dovrebbe a rivara e quell minuto
Quanto costa il biglietto,retnto lo come si lo
Purtroppo non lo so pero potresti chiedere all autista,pero lo pero lo plopero preihedel autista
Va bene grazie lo stesso,va bene grazie lo pero
Prego,prego
Perfetto vorrei comprarne due.,certo vorrei comprarnedue
Certo ecco a lei vuole un sacchetto,certo pero a le vuole un certo
Si grazie e arrivederci,si bene e mario dieci
Le auguro una buona giornata,hengro un un lo a
Buongiorno io sono Mario,buongiorno io sono mario
Buonasera io sono Mario,buoenara io sono mario
Piacere Luigi come stai,piacere lo come stai
Tutto bene tu,lo bene tu
Salve quanto costa quell articolo,a qunonrto costaqul linco
E in offerta costa dieci euro,e un ora costa lei euro
Tutto bene grazie,tutto bene grazie
Prendiamo un caffe al bar,prendero un caffe a
"Certo volentieri, io lo prendero macchiato",certo voentrierio lo conero mcriato
A che ora arriva il pullman,a che ora arriva ilpulman
Dovrebbe arrivare tra qualche minuto,poretbe arriva ravulunuto
Quanto costa il biglietto,tutto costa ilbito
Purtroppo non lo so pero potresti chiedere all autista,prtroponon lo pero coeredern ahetisto
Va bene grazie lo stesso,va bene grazie lo pero
Prego,prego
Perfetto vorrei comprarne due.,peretonorei comprarne due
Certo ecco a lei vuole un sacchetto,certo lo a le sono ucheto
