Truth,Decoded
Quanto costa il biglietto,lo lo
Purtroppo non lo so pero potresti chiedere all autista,lo lo lo lo
Va bene grazie lo stesso,lo lo
Prego,buona
Perfetto vorrei comprarne due.,lo lo lo
Certo ecco a lei vuole un sacchetto,lo lo io
Si grazie e arrivederci,lo lo lo
Le auguro una buona giornata,buona
Buongiorno io sono Mario,lo lo io
Buonasera io sono Mario,lo lo lo io
Piacere Luigi come stai,lo lo io
Tutto bene tu,lo lo
Salve quanto costa quell articolo,e lo
E in offerta costa dieci euro,lo
Tutto bene grazie,io lo
Prendiamo un caffe al bar,e lo
"Certo volentieri, io lo prendero macchiato",tutto
A che ora arriva il pullman,e lo
Dovrebbe arrivare tra qualche minuto,tu lo
Quanto costa il biglietto,tu lo
Purtroppo non lo so pero potresti chiedere all autista,lo io
Va bene grazie lo stesso,tu lo
Prego,lo
Perfetto vorrei comprarne due.,lo io
Certo ecco a lei vuole un sacchetto,tu lo
Si grazie e arrivederci,lo
Le auguro una buona giornata,lo lo
Buongiorno io sono Mario,lo
Buonasera io sono Mario,lo lo
Piacere Luigi come stai,lo io
Tutto bene tu,lo lo
Salve quanto costa quell articolo,e a lo
