Truth,Decoded
Prego,pero
Dovrebbe arrivare tra qualche minuto,doretobcarirne a un minuto
Tutto bene tu,tutto si e
Perfetto vorrei comprarne due.,prego a un
Buongiorno io sono Mario,preozto
Piacere Luigi come stai,piacere luigi che stai
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Tutto bene tu,tutto bene tu
E in offerta costa dieci euro,e in ora costa dieci euro
Perfetto vorrei comprarne due.,perfetto lei comprarne due
Certo ecco a lei vuole un sacchetto,certo tra pero lei vuole un sachto
Piacere Luigi come stai,piacere luigi come stai
Prego,prego
Buonasera io sono Mario,buongiorno io sono mario
Va bene grazie lo stesso,va bene grazie lo stesso
Quanto costa il biglietto,quanto costa il biglietto
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare salve minuto
Salve quanto costa quell articolo,le euro io come il iaceto
"Certo volentieri, io lo prendero macchiato",certo vorrei e lo lo prendero macchiato
Prendiamo un caffe al bar,prendiamo un caffe lo bar
Buongiorno io sono Mario,buongiorno io sono mario
A che ora arriva il pullman,a che ora arriva il pullman
Si grazie e arrivederci,si grazie io rive dsteco
Tutto bene grazie,tutto bene grazie
Le auguro una buona giornata,le auguro una buona giornata
Piacere Luigi come stai,piacere luigi come stai
A che ora arriva il pullman,a che ora arriva il pullman
E in offerta costa dieci euro,e in offerta costa dieci euro
Si grazie e arrivederci,si grazie e arivercso
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene tu,tutto bene tu
Buonasera io sono Mario,buonasera io sono mario
