Truth,Decoded
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Prego,prego
Buonasera io sono Mario,buonasera io sono mario
Quanto costa il biglietto,quanto costeail io io
E in offerta costa dieci euro,e in offerta costa dieci euro
Certo ecco a lei vuole un sacchetto,perenori io cupu a
Le auguro una buona giornata,le quanto un cburn un
"Certo volentieri, io lo prendero macchiato",si retoied a
Tutto bene tu,tutto si e
Salve quanto costa quell articolo,salve quanto io coteulo
Purtroppo non lo so pero potresti chiedere all autista,certo orgio io un e una
Dovrebbe arrivare tra qualche minuto,doretobo barirae tu tu minuto
Prego,prego
Si grazie e arrivederci,io riedereua
Va bene grazie lo stesso,si grazearie le lei
Piacere Luigi come stai,piacere un e stai
E in offerta costa dieci euro,si grazoieue
Buonasera io sono Mario,buona mario
Quanto costa il biglietto,sgquato io io tra
Perfetto vorrei comprarne due.,certo ororearie e
Prendiamo un caffe al bar,prendiamo un caffe al bar
A che ora arriva il pullman,e mario lo e
Buongiorno io sono Mario,pretoto
Tutto bene grazie,tutto certo
Quanto costa il biglietto,quanto costa io ilieto
Perfetto vorrei comprarne due.,poverfeton lei comprarne e
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arziralia un minuto
Piacere Luigi come stai,piacere luigi come stai
Buongiorno io sono Mario,buongiorno io sono mario
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere e autista
