Truth,Decoded
Salve quanto costa quell articolo,salve certo lo stai stesso
E in offerta costa dieci euro,e in ora lo io io euro
Tutto bene grazie,tutngio bene mario
Prendiamo un caffe al bar,prenia un caffe bar
"Certo volentieri, io lo prendero macchiato",certo stai io le pero deacachiao
A che ora arriva il pullman,e che a arriva il un
Dovrebbe arrivare tra qualche minuto,dovrebbe e ora e il io lo
Quanto costa il biglietto,certo lo e io
Purtroppo non lo so pero potresti chiedere all autista,puertro lo pero lo lo pero e due e lo autista
Va bene grazie lo stesso,doav e grazie lo so
Prego,pero
Perfetto vorrei comprarne due.,prego ora comraredue
Certo ecco a lei vuole un sacchetto,certoeco a le vuole e certo
Si grazie e arrivederci,si lo e e io dieci
Le auguro una buona giornata,e e un una un a
Buongiorno io sono Mario,prtoirno io sono mario
Buonasera io sono Mario,perera io sono mario
Piacere Luigi come stai,piacere lo come stai
Tutto bene tu,io bene tu
Salve quanto costa quell articolo,dovrebert costa al io
E in offerta costa dieci euro,e e lo e costa e io euro
Tutto bene grazie,tutto bene grazie
Prendiamo un caffe al bar,pero un caffe a
"Certo volentieri, io lo prendero macchiato",certo oeneri iered lo conere martato
A che ora arriva il pullman,a che ora mario lo lo
Dovrebbe arrivare tra qualche minuto,poveretbeavar ravul tutto
Quanto costa il biglietto,tutto lo lo
Purtroppo non lo so pero potresti chiedere all autista,prtopono lo pero coededrn chtisto
Va bene grazie lo stesso,come bene lo so
Prego,pero
Perfetto vorrei comprarne due.,peretoei come e
Certo ecco a lei vuole un sacchetto,certo e a lei lo lo certo
