Truth,Decoded
Prendiamo un caffe al bar,prenia un caffe bar
Salve quanto costa quell articolo,salve quanto tra si stesso
E in offerta costa dieci euro,e a ora
"Certo volentieri, io lo prendero macchiato",si rerdred e
Dovrebbe arrivare tra qualche minuto,doeretoio cararae si minuto
Prego,prego
Tutto bene grazie,autoi
A che ora arriva il pullman,e orarva lo le
Buongiorno io sono Mario,prego
Perfetto vorrei comprarne due.,certo io radre a
Si grazie e arrivederci,si grarirdredrua
Le auguro una buona giornata,a auangro un un a
Certo ecco a lei vuole un sacchetto,e greneri io tu a
Va bene grazie lo stesso,si grazie a si
Buonasera io sono Mario,pbuin a
Quanto costa il biglietto,quanto io iata
Tutto bene tu,tutto lo e
Purtroppo non lo so pero potresti chiedere all autista,piretrioir io io io autista
Piacere Luigi come stai,piacere lo io stai
Tutto bene tu,tutto bene tu
Certo ecco a lei vuole un sacchetto,certo lo a lei vuole uacheto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so so pero corecedean autista
Quanto costa il biglietto,tutto costa il bieto
Perfetto vorrei comprarne due.,perfetovorei comprarne due
E in offerta costa dieci euro,e in offerta costa lei euro
Piacere Luigi come stai,piacereguigio come stai
Tutto bene grazie,tutto bene grazie
Prego,prego
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Si grazie e arrivederci,si grazie e ecco
Prendiamo un caffe al bar,prendero un caffe al bar
Salve quanto costa quell articolo,salve quanto costa un articolo
