Truth,Decoded
Buonasera io sono Mario,buonasera io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Le auguro una buona giornata,le auguro una buona giornata
Va bene grazie lo stesso,va bene grazie lo pero
Buongiorno io sono Mario,bungonirno io sono mario
A che ora arriva il pullman,a che ora arriva il pullman
Certo ecco a lei vuole un sacchetto,certoaera lo vuole e acheto
Dovrebbe arrivare tra qualche minuto,dovrebbe grazie lo a e minuto
Perfetto vorrei comprarne due.,prego vorrei comprarne e
Va bene grazie lo stesso,va grazie lo stesso
E in offerta costa dieci euro,e in ora cstadie lo
A che ora arriva il pullman,a che ora mario il pullman
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Salve quanto costa quell articolo,e una io come un iaceto
Prego,prego
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non io so pero poestidere il autista
Tutto bene tu,tutto bene tu
Si grazie e arrivederci,e buzie arriva tra io certo
Buongiorno io sono Mario,buogigirno io sono mario
Quanto costa il biglietto,quanto costa il io
Le auguro una buona giornata,le auguro a a giornata
Buonasera io sono Mario,buona io sono mario
Prendiamo un caffe al bar,euro un caffe al bar
Tutto bene grazie,tutto e grazie
Piacere Luigi come stai,piacere lioglio come stai
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Si grazie e arrivederci,si grazie e arrivederci
Buonasera io sono Mario,buona io sono mario
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie losteso
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere io come stai
