Truth,Decoded
Prego,pero
Dovrebbe arrivare tra qualche minuto,dovrebbe barirene a tu io
Tutto bene tu,tutto beneaze
Perfetto vorrei comprarne due.,certo peropredre due
Buongiorno io sono Mario,preoioaziu
Piacere Luigi come stai,piacere lo uigiecoe stai
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere il autista
Tutto bene tu,tutto bene tu
E in offerta costa dieci euro,e in offerta costa dieci euro
Perfetto vorrei comprarne due.,perfetto lei comprarne due
Certo ecco a lei vuole un sacchetto,benasero io vuole mario
Piacere Luigi come stai,piacerelguigi come stai
Prego,prego
Buonasera io sono Mario,buongiorno io sono mario
Va bene grazie lo stesso,va bene grazie lo stesso
Quanto costa il biglietto,quanto stener io tu
Dovrebbe arrivare tra qualche minuto,dovrebbe araire io a quell minuto
Salve quanto costa quell articolo,e lo un come il lo
"Certo volentieri, io lo prendero macchiato",buongrirnio io pero macchiato
Prendiamo un caffe al bar,feniro sono bene al a
Buongiorno io sono Mario,buongiorno io sono mario
A che ora arriva il pullman,a che ora arriva il pullman
Si grazie e arrivederci,va bene bene bene stesso
Tutto bene grazie,tutto bene grazie
Le auguro una buona giornata,le auguro una buona giornata
Piacere Luigi come stai,piacere luigi come stai
A che ora arriva il pullman,a che ora arriva il pullman
E in offerta costa dieci euro,e in offerta costa dieci euro
Si grazie e arrivederci,va e e arriva stesso
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene tu,tutto bene tu
Buonasera io sono Mario,buonasera io sono mario
