Truth,Decoded
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Prego,prego
Buonasera io sono Mario,buonasera io sono mario
Quanto costa il biglietto,quanto costa blieto
E in offerta costa dieci euro,e in offerta costa dieci euro
Certo ecco a lei vuole un sacchetto,preoria io il lo
Le auguro una buona giornata,euro una due bar
"Certo volentieri, io lo prendero macchiato",e gquaoedreue
Tutto bene tu,tutto e
Salve quanto costa quell articolo,salve quanto io castecso
Purtroppo non lo so pero potresti chiedere all autista,preztior io si uicr uise
Dovrebbe arrivare tra qualche minuto,doreto barire a tu minuto
Prego,prego
Si grazie e arrivederci,si grarederue
Va bene grazie lo stesso,si grazeazie e drcso
Piacere Luigi come stai,piacere uigiece stai
E in offerta costa dieci euro,prezioireue
Buonasera io sono Mario,un mario
Quanto costa il biglietto,quanto io rate
Perfetto vorrei comprarne due.,certo cerirare e
Prendiamo un caffe al bar,prendiamo un caffe al bar
A che ora arriva il pullman,e mario io e
Buongiorno io sono Mario,preozto
Tutto bene grazie,autoigre
Quanto costa il biglietto,quanto costa il biglietto
Perfetto vorrei comprarne due.,perfetto lei comprarne due
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arairaiae a e minuto
Piacere Luigi come stai,piacere luigi come stai
Buongiorno io sono Mario,buongiorno io sono mario
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
