Truth,Decoded
Quanto costa il biglietto,pero lo certo
Purtroppo non lo so pero potresti chiedere all autista,prtopo lo lo lo io io io
Va bene grazie lo stesso,bene io
Prego,lo
Perfetto vorrei comprarne due.,certo lo lo e
Certo ecco a lei vuole un sacchetto,pero lo io io oeariato
Si grazie e arrivederci,due io so
Le auguro una buona giornata,euro certo
Buongiorno io sono Mario,lo lo io mario
Buonasera io sono Mario,tu lo io mario
Piacere Luigi come stai,certo lo lo certo
Tutto bene tu,lo sono
Salve quanto costa quell articolo,piae e lo
E in offerta costa dieci euro,pero io
Tutto bene grazie,prutoei
Prendiamo un caffe al bar,pero lo e e
"Certo volentieri, io lo prendero macchiato",pireoeua
A che ora arriva il pullman,pero e si a
Dovrebbe arrivare tra qualche minuto,pero e io io
Quanto costa il biglietto,prego io
Purtroppo non lo so pero potresti chiedere all autista,pero io ieuta
Va bene grazie lo stesso,pero e
Prego,pero
Perfetto vorrei comprarne due.,pero a io e stai
Certo ecco a lei vuole un sacchetto,pero a
Si grazie e arrivederci,piaretoei
Le auguro una buona giornata,piacere a a
Buongiorno io sono Mario,prego lo
Buonasera io sono Mario,pero a
Piacere Luigi come stai,pero io un
Tutto bene tu,prutoe io
Salve quanto costa quell articolo,due e a a lo
