Truth,Decoded
Quanto costa il biglietto,lo lo tra certo
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo pero poritiere autista
Va bene grazie lo stesso,va e tra lo pero
Prego,pero
Perfetto vorrei comprarne due.,pretboerlei comprarne lo
Certo ecco a lei vuole un sacchetto,certoerar lo sono mario
Si grazie e arrivederci,sbeari io io certo
Le auguro una buona giornata,le euro un uiginato
Buongiorno io sono Mario,uoirno io sono mario
Buonasera io sono Mario,buoniri io sono mario
Piacere Luigi come stai,piacecrelrilio come stai
Tutto bene tu,tutto bene tu
Salve quanto costa quell articolo,e lo a e lei
E in offerta costa dieci euro,preoira
Tutto bene grazie,preore
Prendiamo un caffe al bar,pereiao a lo bar
"Certo volentieri, io lo prendero macchiato",pero un
A che ora arriva il pullman,pero vrari una
Dovrebbe arrivare tra qualche minuto,perfetto craraeriuo
Quanto costa il biglietto,lo costa
Purtroppo non lo so pero potresti chiedere all autista,certo si io irir una
Va bene grazie lo stesso,praziri
Prego,pero
Perfetto vorrei comprarne due.,certo ridre a
Certo ecco a lei vuole un sacchetto,pero si a
Si grazie e arrivederci,pirtra
Le auguro una buona giornata,pero lo lo che a
Buongiorno io sono Mario,pero
Buonasera io sono Mario,prego a
Piacere Luigi come stai,pero io e
Tutto bene tu,tutto lo io
Salve quanto costa quell articolo,salve una lo stai ltiolso
