Truth,Decoded
Prego,pero
Dovrebbe arrivare tra qualche minuto,dovrebbe barvre tu due minuto
Tutto bene tu,prego bene
Perfetto vorrei comprarne due.,certo peropredrerae due
Buongiorno io sono Mario,preztu
Piacere Luigi come stai,piacere lo luigi come stai
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Tutto bene tu,tutto bene tu
E in offerta costa dieci euro,e in ora costa dieci euro
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Certo ecco a lei vuole un sacchetto,certo ecco certo lei vuole un sacchetto
Piacere Luigi come stai,piacereluigi come stai
Prego,prego
Buonasera io sono Mario,buona io sono mario
Va bene grazie lo stesso,va bene grazie lo stesso
Quanto costa il biglietto,quanto costa il biglietto
Dovrebbe arrivare tra qualche minuto,dovrebbe araiatre tu le minuto
Salve quanto costa quell articolo,le auguro io come in ichetao
"Certo volentieri, io lo prendero macchiato",certo volntri e lo lo prendero macchiato
Prendiamo un caffe al bar,prendero un caffe lo bar
Buongiorno io sono Mario,buongiorno io sono mario
A che ora arriva il pullman,a che ora arriva il pullman
Si grazie e arrivederci,si grazie io arriva certo
Tutto bene grazie,tutto e grazie
Le auguro una buona giornata,le auguro una buona giornata
Piacere Luigi come stai,piacere luigi come stai
A che ora arriva il pullman,a che ora arriva il pullman
E in offerta costa dieci euro,e in offerta costa dieci euro
Si grazie e arrivederci,si grazie arriva rtrcso
Dovrebbe arrivare tra qualche minuto,dovrebearivare tra qualche minuto
Tutto bene tu,tutto bene tu
Buonasera io sono Mario,buonasera io sono mario
