Truth,Decoded
Prego,pero
Dovrebbe arrivare tra qualche minuto,dovreobarne a si minuto
Tutto bene tu,tutto bene
Perfetto vorrei comprarne due.,certo cerosradrive due
Buongiorno io sono Mario,preoaztu
Piacere Luigi come stai,piacere luigi che stai
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere delre lo autista
Tutto bene tu,tutto bene tu
E in offerta costa dieci euro,e in offerta costa dieci euro
Perfetto vorrei comprarne due.,perfetto lei comprarne due
Certo ecco a lei vuole un sacchetto,cerhenaserao lo vuole un sacchetto
Piacere Luigi come stai,piacere luigi come stai
Prego,prego
Buonasera io sono Mario,buongernao io sono mario
Va bene grazie lo stesso,va bene grazie lo stesso
Quanto costa il biglietto,quanto costa io biglietto
Dovrebbe arrivare tra qualche minuto,dovrebbe grazie io e minuto
Salve quanto costa quell articolo,le aunrto io costa un lo
"Certo volentieri, io lo prendero macchiato",certo olnti e lo lo prendero macchiato
Prendiamo un caffe al bar,pfeniro un caffe al bar
Buongiorno io sono Mario,buongiorno io sono mario
A che ora arriva il pullman,a che ora arriva il pullman
Si grazie e arrivederci,a grazie io arriva dieci
Tutto bene grazie,tutto bene grazie
Le auguro una buona giornata,le auguro una buona giornata
Piacere Luigi come stai,piacere luigi come stai
A che ora arriva il pullman,a che ora arriva il pullman
E in offerta costa dieci euro,e in offerta costa dieci euro
Si grazie e arrivederci,va e e salve srtrcso
Dovrebbe arrivare tra qualche minuto,dovrebearivare tra qualche minuto
Tutto bene tu,tutto bene tu
Buonasera io sono Mario,buonasera io sono mario
