Truth,Decoded
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Prego,prego
Buonasera io sono Mario,buonasera io sono mario
Quanto costa il biglietto,quanto costa il io io
E in offerta costa dieci euro,e in offerta costa dieci euro
Certo ecco a lei vuole un sacchetto,rentria io un tu e
Le auguro una buona giornata,aungo una un a bar
"Certo volentieri, io lo prendero macchiato",si greoelrue
Tutto bene tu,tutto beazte
Salve quanto costa quell articolo,salve quanzrta qialcostecso
Purtroppo non lo so pero potresti chiedere all autista,pirtzioir io si io a autista
Dovrebbe arrivare tra qualche minuto,pretoto barirne a tu minuto
Prego,prego
Si grazie e arrivederci,si gravrua
Va bene grazie lo stesso,si grazie grazie e dieci
Piacere Luigi come stai,piacere lo un che stai
E in offerta costa dieci euro,ruzioidieuo
Buonasera io sono Mario,buorario mario
Quanto costa il biglietto,gquatio io a
Perfetto vorrei comprarne due.,prego corirerive e
Prendiamo un caffe al bar,prendiamo un caffe al bar
A che ora arriva il pullman,e ora e
Buongiorno io sono Mario,preozto
Tutto bene grazie,tutto grazie
Quanto costa il biglietto,quanto lo sono il biglietto
Perfetto vorrei comprarne due.,perfetto lei comprarne due
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arazieia due minuto
Piacere Luigi come stai,piacere luigi come stai
Buongiorno io sono Mario,buongiorno io sono mario
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere e autista
