Truth,Decoded
Prego,pero
Dovrebbe arrivare tra qualche minuto,doreobo barirne a tu minuto
Tutto bene tu,prego e
Perfetto vorrei comprarne due.,prego orive un
Buongiorno io sono Mario,preozto
Piacere Luigi come stai,piacere lo uiecoe si
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero porestichiedere al autista
Tutto bene tu,tutto bene tu
E in offerta costa dieci euro,e in ofertacsta dieci euro
Perfetto vorrei comprarne due.,perfetto lei comprarne due
Certo ecco a lei vuole un sacchetto,bene lo certo lo vuole un smacheto
Piacere Luigi come stai,piaereonlnuiogi come stai
Prego,prego
Buonasera io sono Mario,buongiorno io sono mario
Va bene grazie lo stesso,va bene grazie lo stesso
Quanto costa il biglietto,quanto costa il biglietto
Dovrebbe arrivare tra qualche minuto,dovrebbe arairatre a salve minuto
Salve quanto costa quell articolo,le tutto io come in iacheto
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Prendiamo un caffe al bar,funio un caffe al bar
Buongiorno io sono Mario,buongiorno io sono mario
A che ora arriva il pullman,a che ora arriva il pullman
Si grazie e arrivederci,a quzie io lei sono
Tutto bene grazie,tutto e grazie
Le auguro una buona giornata,le auguro una buona giornata
Piacere Luigi come stai,piacere luigi come stai
A che ora arriva il pullman,a che ora arriva il pullman
E in offerta costa dieci euro,e in offerta costa dieci euro
Si grazie e arrivederci,si grazie e arriva stesso
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene tu,tutto bene tu
Buonasera io sono Mario,buonasera io sono mario
