Truth,Decoded
Salve quanto costa quell articolo,a ora a io
E in offerta costa dieci euro,euro io
Tutto bene grazie,io io
Prendiamo un caffe al bar,pero io
"Certo volentieri, io lo prendero macchiato",euro io io
A che ora arriva il pullman,e io io
Dovrebbe arrivare tra qualche minuto,euro io
Quanto costa il biglietto,prego io
Purtroppo non lo so pero potresti chiedere all autista,io io e io
Va bene grazie lo stesso,pero io
Prego,tutto io
Perfetto vorrei comprarne due.,a io io
Certo ecco a lei vuole un sacchetto,certo io
Si grazie e arrivederci,a tu io
Le auguro una buona giornata,pero io lo
Buongiorno io sono Mario,io io
Buonasera io sono Mario,pero io
Piacere Luigi come stai,pero io
Tutto bene tu,certo
Salve quanto costa quell articolo,io io
E in offerta costa dieci euro,e io io
Tutto bene grazie,e io
Prendiamo un caffe al bar,e io
"Certo volentieri, io lo prendero macchiato",io io
A che ora arriva il pullman,e io
Dovrebbe arrivare tra qualche minuto,e io
Quanto costa il biglietto,io io
Purtroppo non lo so pero potresti chiedere all autista,io io a certo
Va bene grazie lo stesso,bene io
Prego,certo
Perfetto vorrei comprarne due.,e io
Certo ecco a lei vuole un sacchetto,io io
