Truth,Decoded
Quanto costa il biglietto,quanto costa il bigito
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere luigi come stai
"Certo volentieri, io lo prendero macchiato",certo volentierieri io lo prendero macchiato
Salve quanto costa quell articolo,salve quanto costa quell articolo
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie lo stesso
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Prego,prego
A che ora arriva il pullman,a che ora arriva il pullman
Purtroppo non lo so pero potresti chiedere all autista,pquropo non lo so pero potretichi e il autista
Le auguro una buona giornata,le auguro una buona giornata
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Buongiorno io sono Mario,buongiorno io sono mario
Si grazie e arrivederci,io e e riedechi
Quanto costa il biglietto,quanto io iata
Si grazie e arrivederci,si grazie due a
Certo ecco a lei vuole un sacchetto,e io io si un a
Purtroppo non lo so pero potresti chiedere all autista,prego ora io io pero un e a una
Tutto bene grazie,qutoigazta
Salve quanto costa quell articolo,salve quanto tra costeclo
E in offerta costa dieci euro,pruzieuo
A che ora arriva il pullman,e ora lo a
"Certo volentieri, io lo prendero macchiato",e quanoedl a
Buonasera io sono Mario,buona mario
Prendiamo un caffe al bar,prendiamo un caffe al bar
Le auguro una buona giornata,un lo una curne al bar
Va bene grazie lo stesso,si ratoe grazie lei stesso
