Truth,Decoded
Quanto costa il biglietto,quanto costa il biglietto
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere luigi come stai
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Salve quanto costa quell articolo,salve un costa quell articolo
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie stesso
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Prego,prego
A che ora arriva il pullman,a che ora arriva il pullman
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Le auguro una buona giornata,le auguro una buona giornata
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Buongiorno io sono Mario,buongiorno io sono mario
Si grazie e arrivederci,io e e ariedecri
Quanto costa il biglietto,gruti io iata
Si grazie e arrivederci,si redu a
Certo ecco a lei vuole un sacchetto,prenrui io io un a
Purtroppo non lo so pero potresti chiedere all autista,pirezio oitre io io pero un il al costa
Tutto bene grazie,autoigate
Salve quanto costa quell articolo,a un gratui lo rticli
E in offerta costa dieci euro,preiue
A che ora arriva il pullman,e ora a lo a
"Certo volentieri, io lo prendero macchiato",si gred lreue
Buonasera io sono Mario,non mario
Prendiamo un caffe al bar,prendiamo un caffe al bar
Le auguro una buona giornata,tu lo una un a a
Va bene grazie lo stesso,si grazie grazie le si
