Truth,Decoded
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Prego,prego
Buonasera io sono Mario,buonasera io sono mario
Quanto costa il biglietto,quanto costa il biglietto
E in offerta costa dieci euro,e in offerta costa dieci euro
Certo ecco a lei vuole un sacchetto,pereria io cupu e
Le auguro una buona giornata,prego un cutne bar
"Certo volentieri, io lo prendero macchiato",si retoced e
Tutto bene tu,ruti lo e
Salve quanto costa quell articolo,salve quanto io costelo
Purtroppo non lo so pero potresti chiedere all autista,pirtroioir io io che a autista
Dovrebbe arrivare tra qualche minuto,prego toctararle tu tu minuto
Prego,prego
Si grazie e arrivederci,si redrua
Va bene grazie lo stesso,si grazie e lei
Piacere Luigi come stai,piacere dieci stai
E in offerta costa dieci euro,si reidirue
Buonasera io sono Mario,preoran bar
Quanto costa il biglietto,sruato io a
Perfetto vorrei comprarne due.,certo grazie e
Prendiamo un caffe al bar,prendiamo un che al bar
A che ora arriva il pullman,pero ora io e
Buongiorno io sono Mario,preoztu
Tutto bene grazie,rutote
Quanto costa il biglietto,quanto costa il biglietto
Perfetto vorrei comprarne due.,perfetotonrei comprarne e
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arzialiae un e minuto
Piacere Luigi come stai,piacere luigi come stai
Buongiorno io sono Mario,buongiorno io sono mario
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo so pero potresti chiedere e autista
