Truth,Decoded
Quanto costa il biglietto,quanto costa il biglietto
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere luigi come stai
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Salve quanto costa quell articolo,salve quanto costa quell articolo
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie stesso
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,certo ecco a e vuole un sacchetto
Prego,prego
A che ora arriva il pullman,a che ora arriva il pullman
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Le auguro una buona giornata,le auguro una buona giornata
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Buongiorno io sono Mario,buongiorno io sono mario
Si grazie e arrivederci,io e e ariedercri
Quanto costa il biglietto,sgruto io tra
Si grazie e arrivederci,si tra a
Certo ecco a lei vuole un sacchetto,va renotoui io cuqu a
Purtroppo non lo so pero potresti chiedere all autista,certo ora lo io pero un che a costa
Tutto bene grazie,pregrata
Salve quanto costa quell articolo,a quangrost lo stesso
E in offerta costa dieci euro,prego
A che ora arriva il pullman,a e ora va a
"Certo volentieri, io lo prendero macchiato",si gqudelrua
Buonasera io sono Mario,buonarin mario
Prendiamo un caffe al bar,prendiamo un caffe al bar
Le auguro una buona giornata,le quanto una un ora
Va bene grazie lo stesso,a bene grazie e euro
