Truth,Decoded
Prego,prego
E in offerta costa dieci euro,e in offerta cosadie due
Va bene grazie lo stesso,va bene grazie lo stesso
Tutto bene grazie,tutto e grazie
Prendiamo un caffe al bar,pfengro un caffe al bar
Si grazie e arrivederci,va grazie rzia e io ecco
"Certo volentieri, io lo prendero macchiato",certo volnti e io lo prendero macchiato
A che ora arriva il pullman,a che arriva il pullman
Le auguro una buona giornata,le auguro una buona giornata
Salve quanto costa quell articolo,le burourno lo come un biceto
Buonasera io sono Mario,buonernao io sono mario
Certo ecco a lei vuole un sacchetto,certo una pero lo vuole e smacheto
Quanto costa il biglietto,quanto costa il io
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Salve quanto costa quell articolo,salve quanto costa quell articolo
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Le auguro una buona giornata,le auguro una buona giornata
A che ora arriva il pullman,a che ora arriva il pullman
Va bene grazie lo stesso,va bene grazie lo stesso
"Certo volentieri, io lo prendero macchiato",certo volentierieri io lo prendero macchiato
Si grazie e arrivederci,io e e ariedercri
Prego,prego
Buonasera io sono Mario,buonasera io sono mario
Prendiamo un caffe al bar,prendiamo un caffe al bar
Tutto bene grazie,tutto bene grazie
Piacere Luigi come stai,piacere luigi come stai
Purtroppo non lo so pero potresti chiedere all autista,purutroponon lo so pero potresti chiedere al autista
Tutto bene tu,tutto bene tu
Buongiorno io sono Mario,buongiorno io sono mario
E in offerta costa dieci euro,e in offerta costa dieci euro
Le auguro una buona giornata,le auguro una buona giornata
