Truth,Decoded
Prego,prego
E in offerta costa dieci euro,e in offerta costadie due
Va bene grazie lo stesso,bene grazie lo stesso
Tutto bene grazie,tutto e grazie
Prendiamo un caffe al bar,euro un stfeal bar
Si grazie e arrivederci,banzie raia so io certo
"Certo volentieri, io lo prendero macchiato",certo voenri dieci io lo poederomachiato
A che ora arriva il pullman,a e ora arriva il pullman
Le auguro una buona giornata,le auguro una una giornata
Salve quanto costa quell articolo,le un io come un io
Buonasera io sono Mario,buonsrnao io sono mario
Certo ecco a lei vuole un sacchetto,certo ora tra lo vuole e smacheto
Quanto costa il biglietto,quanto costa il biglietto
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Certo ecco a lei vuole un sacchetto,certo e io a e vuole un sacchetto
Salve quanto costa quell articolo,salve un costa quell articolo
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Le auguro una buona giornata,le auguro uonabona girna
A che ora arriva il pullman,a che ora arriva il pullman
Va bene grazie lo stesso,va bene grazie lo stesso
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Si grazie e arrivederci,io e e ariedercri
Prego,prego
Buonasera io sono Mario,buonasera io sono mario
Prendiamo un caffe al bar,prendiamo un che al bar
Tutto bene grazie,tutto bene grazie
Piacere Luigi come stai,piacere luigi come stai
Purtroppo non lo so pero potresti chiedere all autista,pquronon lo so pero poret che bene al una
Tutto bene tu,tutto bene tu
Buongiorno io sono Mario,buongiorno io sono mario
E in offerta costa dieci euro,e in offerta costa e si euro
Le auguro una buona giornata,le auguro una buona giornata
