Truth,Decoded
Quanto costa il biglietto,quanto costa il io
Purtroppo non lo so pero potresti chiedere all autista,purtroppo e lo sono positiea ielauista
Va bene grazie lo stesso,vaqene si lo stesso
Prego,prego
Perfetto vorrei comprarne due.,dvrebonrei comprarne un
Certo ecco a lei vuole un sacchetto,certoaelao io sono umahto
Si grazie e arrivederci,e bunearai a io ecco
Le auguro una buona giornata,le quanto una una minuto
Buongiorno io sono Mario,buongiorno io sono mario
Buonasera io sono Mario,buonrnao io sono mario
Piacere Luigi come stai,piacere luigi come stai
Tutto bene tu,tutto bene tu
Salve quanto costa quell articolo,salve un io e e stesso
E in offerta costa dieci euro,prego
Tutto bene grazie,reote
Prendiamo un caffe al bar,prenia un all bar
"Certo volentieri, io lo prendero macchiato",si grerd un
A che ora arriva il pullman,e a arriva lo le
Dovrebbe arrivare tra qualche minuto,pereticararae si minuto
Quanto costa il biglietto,gruato io io
Purtroppo non lo so pero potresti chiedere all autista,pretioirio io io costa
Va bene grazie lo stesso,si grazie e
Prego,prego
Perfetto vorrei comprarne due.,certo riae a
Certo ecco a lei vuole un sacchetto,perenri io e a
Si grazie e arrivederci,si graredrerua
Le auguro una buona giornata,aungo un un a
Buongiorno io sono Mario,preonto
Buonasera io sono Mario,pbein a
Piacere Luigi come stai,piacere io si
Tutto bene tu,tutto lo e
Salve quanto costa quell articolo,salve quanto costa qltiolo
