Truth,Decoded
Prego,prego
E in offerta costa dieci euro,e in offerta costa due euro
Va bene grazie lo stesso,va e grazie lo stesso
Tutto bene grazie,tutto e grazie
Prendiamo un caffe al bar,euro un caffe al bar
Si grazie e arrivederci,va bunzie io lei csteco
"Certo volentieri, io lo prendero macchiato",certo volnti e io lo prendero macchiato
A che ora arriva il pullman,a che ora arriva il pullman
Le auguro una buona giornata,le auguro una buona giornata
Salve quanto costa quell articolo,le auguro io come un achto
Buonasera io sono Mario,buonsernao io sono mario
Certo ecco a lei vuole un sacchetto,certocna pero lo vuole e smachto
Quanto costa il biglietto,quanto costa il biglietto
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Certo ecco a lei vuole un sacchetto,certo e io a le vuole un sacchetto
Salve quanto costa quell articolo,salve quanto costa quell articolo
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Le auguro una buona giornata,le auguro una buona giornata
A che ora arriva il pullman,a che ora arriva il pullman
Va bene grazie lo stesso,va bene grazie lo stesso
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Si grazie e arrivederci,io e e ariedecri
Prego,prego
Buonasera io sono Mario,buonasera io sono mario
Prendiamo un caffe al bar,prendiamo un caffe al bar
Tutto bene grazie,tutto bene grazie
Piacere Luigi come stai,piacere luigi come stai
Purtroppo non lo so pero potresti chiedere all autista,auguro non lo so pero potresti che bene al autista
Tutto bene tu,tutto bene tu
Buongiorno io sono Mario,buongiorno io sono mario
E in offerta costa dieci euro,e in offerta costa dieci euro
Le auguro una buona giornata,le auguro una buona giornata
