Truth,Decoded
Quanto costa il biglietto,quanto costa il biglietto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Va bene grazie lo stesso,va e grazie lo stesso
Prego,prego
Perfetto vorrei comprarne due.,perfetto lei comprarne due
Certo ecco a lei vuole un sacchetto,certo ecera a lei vuole un sacchetto
Si grazie e arrivederci,e quzie io e io euro
Le auguro una buona giornata,le auguro una buona giornata
Buongiorno io sono Mario,buongiorno io sono mario
Buonasera io sono Mario,buonasera io sono mario
Piacere Luigi come stai,piacere luigi come stai
Tutto bene tu,tutto bene tu
Salve quanto costa quell articolo,salve quangraota io lo stesso
E in offerta costa dieci euro,prezido
Tutto bene grazie,fuzogre
Prendiamo un caffe al bar,prendiamo un caffe al bar
"Certo volentieri, io lo prendero macchiato",si reised e
A che ora arriva il pullman,e a io io
Dovrebbe arrivare tra qualche minuto,poretrobo arirne il si minuto
Quanto costa il biglietto,sigrurzto io io so
Purtroppo non lo so pero potresti chiedere all autista,pirtzoztoire io io io io due
Va bene grazie lo stesso,si grazie grazie e drteuso
Prego,pero
Perfetto vorrei comprarne due.,certo corire due
Certo ecco a lei vuole un sacchetto,pero io io si io
Si grazie e arrivederci,si grazierue
Le auguro una buona giornata,prunco una due e
Buongiorno io sono Mario,preotu
Buonasera io sono Mario,pero mario
Piacere Luigi come stai,piacere lo uigiec stai
Tutto bene tu,tutto io
Salve quanto costa quell articolo,salve quanto costa quell articolo
