Truth,Decoded
Salve quanto costa quell articolo,pero io
E in offerta costa dieci euro,io io
Tutto bene grazie,io io
Prendiamo un caffe al bar,e io
"Certo volentieri, io lo prendero macchiato",pero io
A che ora arriva il pullman,bene io
Dovrebbe arrivare tra qualche minuto,io io
Quanto costa il biglietto,io io
Purtroppo non lo so pero potresti chiedere all autista,io io
Va bene grazie lo stesso,e io
Prego,pero io
Perfetto vorrei comprarne due.,e lo
Certo ecco a lei vuole un sacchetto,euro io
Si grazie e arrivederci,io io
Le auguro una buona giornata,io e io
Buongiorno io sono Mario,io lo
Buonasera io sono Mario,e io
Piacere Luigi come stai,pero io
Tutto bene tu,pero io
Salve quanto costa quell articolo,io io
E in offerta costa dieci euro,e io
Tutto bene grazie,a io
Prendiamo un caffe al bar,a io
"Certo volentieri, io lo prendero macchiato",io lo
A che ora arriva il pullman,a io
Dovrebbe arrivare tra qualche minuto,a io
Quanto costa il biglietto,pero io
Purtroppo non lo so pero potresti chiedere all autista,io e e e io
Va bene grazie lo stesso,e io
Prego,io
Perfetto vorrei comprarne due.,io io
Certo ecco a lei vuole un sacchetto,io io
