Truth,Decoded
Prendiamo un caffe al bar,prendiamo un caffe al bar
Salve quanto costa quell articolo,salve quanto tra tra e stesso
E in offerta costa dieci euro,e grazie icireue
"Certo volentieri, io lo prendero macchiato",si gfetored e
Dovrebbe arrivare tra qualche minuto,doret barire tu tu minuto
Prego,prego
Tutto bene grazie,butoere
A che ora arriva il pullman,e io ora lo le
Buongiorno io sono Mario,pireoto
Perfetto vorrei comprarne due.,certo grazie due
Si grazie e arrivederci,si grairedrerua
Le auguro una buona giornata,al auangro una un ora
Certo ecco a lei vuole un sacchetto,e renteria io culpu e
Va bene grazie lo stesso,si grazearzie a prego
Buonasera io sono Mario,buoraon bar
Quanto costa il biglietto,e quanto io tra
Tutto bene tu,buti come
Purtroppo non lo so pero potresti chiedere all autista,piretoioir io io io io a autista
Piacere Luigi come stai,piacere lo uilce stai
Tutto bene tu,tutto bene tu
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole e nacheto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non sono so pero pcoreticedea autista
Quanto costa il biglietto,tutto costa il biglietto
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere luigi come stai
Tutto bene grazie,tutto bene grazie
Prego,prego
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Si grazie e arrivederci,va grazie e ivertrcso
Prendiamo un caffe al bar,prendiamo un caffe al bar
Salve quanto costa quell articolo,salve quanto costa quell articolo
