Truth,Decoded
Quanto costa il biglietto,bene lo lo io
Purtroppo non lo so pero potresti chiedere all autista,puretopo lo lo lo stai eisti
Va bene grazie lo stesso,va bene e so
Prego,certo
Perfetto vorrei comprarne due.,doeretberti come bene
Certo ecco a lei vuole un sacchetto,cquorara io so ariato
Si grazie e arrivederci,a bar io lo
Le auguro una buona giornata,auguro lo io
Buongiorno io sono Mario,bugngonon io sono mario
Buonasera io sono Mario,buona io sono mario
Piacere Luigi come stai,piarunoro lo ariai
Tutto bene tu,tutto bene tu
Salve quanto costa quell articolo,stai e e io
E in offerta costa dieci euro,pirei
Tutto bene grazie,pretei
Prendiamo un caffe al bar,piaereto a
"Certo volentieri, io lo prendero macchiato",io reua
A che ora arriva il pullman,a bene ora e
Dovrebbe arrivare tra qualche minuto,poeretereue
Quanto costa il biglietto,si un io
Purtroppo non lo so pero potresti chiedere all autista,certo io ieua
Va bene grazie lo stesso,si grete io
Prego,pirei
Perfetto vorrei comprarne due.,pero si bene si
Certo ecco a lei vuole un sacchetto,si e a a
Si grazie e arrivederci,si gretei
Le auguro una buona giornata,piae bene e e a
Buongiorno io sono Mario,pero
Buonasera io sono Mario,pero e
Piacere Luigi come stai,pero si
Tutto bene tu,prego e a
Salve quanto costa quell articolo,salve fenbrt e e so
