Truth,Decoded
Quanto costa il biglietto,lo io
Purtroppo non lo so pero potresti chiedere all autista,lo lo lo e io
Va bene grazie lo stesso,euro
Prego,lo
Perfetto vorrei comprarne due.,a certo e io
Certo ecco a lei vuole un sacchetto,lo io io io
Si grazie e arrivederci,lo io
Le auguro una buona giornata,lo io
Buongiorno io sono Mario,lo lo lo io
Buonasera io sono Mario,lo lo io
Piacere Luigi come stai,lo lo lo io
Tutto bene tu,lo lo
Salve quanto costa quell articolo,a e lo
E in offerta costa dieci euro,tra lo
Tutto bene grazie,lo io
Prendiamo un caffe al bar,pero lo
"Certo volentieri, io lo prendero macchiato",a e io
A che ora arriva il pullman,pero io
Dovrebbe arrivare tra qualche minuto,pero e lo
Quanto costa il biglietto,e lo
Purtroppo non lo so pero potresti chiedere all autista,pero io un
Va bene grazie lo stesso,e io
Prego,pero
Perfetto vorrei comprarne due.,pero io io e stai
Certo ecco a lei vuole un sacchetto,e io
Si grazie e arrivederci,piret lo
Le auguro una buona giornata,pero e
Buongiorno io sono Mario,prego
Buonasera io sono Mario,prego lo
Piacere Luigi come stai,pero e
Tutto bene tu,pero io
Salve quanto costa quell articolo,e e lo
