Truth,Decoded
Quanto costa il biglietto,tutto io bar io
Purtroppo non lo so pero potresti chiedere all autista,purtroppo e lo pero pero bene autista
Va bene grazie lo stesso,va bene tra lo pero
Prego,prego
Perfetto vorrei comprarne due.,dovreberei costa e e
Certo ecco a lei vuole un sacchetto,certorar lo come ahto
Si grazie e arrivederci,bene io io certo
Le auguro una buona giornata,le quanto un uiata
Buongiorno io sono Mario,buogirn io sono mario
Buonasera io sono Mario,bunri io sono mario
Piacere Luigi come stai,piacere lilio come stai
Tutto bene tu,tutto bene tu
Salve quanto costa quell articolo,va bene a certo
E in offerta costa dieci euro,preira
Tutto bene grazie,preore
Prendiamo un caffe al bar,perenia a e
"Certo volentieri, io lo prendero macchiato",pirer un
A che ora arriva il pullman,pero vrari a
Dovrebbe arrivare tra qualche minuto,pero trarerue
Quanto costa il biglietto,prego a
Purtroppo non lo so pero potresti chiedere all autista,certo io e io un
Va bene grazie lo stesso,praei
Prego,pirei
Perfetto vorrei comprarne due.,certo ride a
Certo ecco a lei vuole un sacchetto,pero si a
Si grazie e arrivederci,pirira
Le auguro una buona giornata,e ecco lo e a
Buongiorno io sono Mario,pero
Buonasera io sono Mario,prego a
Piacere Luigi come stai,puareo tu
Tutto bene tu,buti lo e
Salve quanto costa quell articolo,salve funrta lo stai stesso
