Truth,Decoded
Quanto costa il biglietto,quanto costa il biglietto
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere luigi come stai
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Salve quanto costa quell articolo,salve tutto costa quell articolo
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie stesso
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,certo ecco a leivuole un sacchetto
Prego,prego
A che ora arriva il pullman,a che ora arriva il pullman
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Le auguro una buona giornata,le auguro una buona giornata
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Buongiorno io sono Mario,buongiorno io sono mario
Si grazie e arrivederci,io io e ariedercro
Quanto costa il biglietto,si grurivioi a
Si grazie e arrivederci,si grazie
Certo ecco a lei vuole un sacchetto,a bene lo un come e
Purtroppo non lo so pero potresti chiedere all autista,prego io io si si io
Tutto bene grazie,prerue
Salve quanto costa quell articolo,salve quanorota qualcosticlo
E in offerta costa dieci euro,a reigre
A che ora arriva il pullman,a e mario lo a
"Certo volentieri, io lo prendero macchiato",si grazie le
Buonasera io sono Mario,beoriono bar
Prendiamo un caffe al bar,prego io un caffe al bar
Le auguro una buona giornata,euro una un a
Va bene grazie lo stesso,a bene mario e sono
